id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
18252871,Houseboot Amsterdam 5 min from central station!,96890675,Jeff,Centrum-Oost,52.37472,4.90784,Private room,277,1,172,2023-03-08,2.42,2,8,30
18261259,Nice and quiet Apartment in Amsterdam Centre,16573231,Frederiek,Centrum-Oost,52.36283,4.90966,Entire home/apt,207,3,10,2022-06-10,0.14,1,10,2
18681903,Room A'dam Beach and City/Private Bathroom,129858996,Heidi,IJburg - Zeeburgereiland,52.3532,5.00861,Private room,95,2,32,2023-02-12,0.45,1,0,8
18687801,Apartment in Amsterdam North,28098183,Davide,Oud-Noord,52.38588,4.91381,Entire home/apt,120,4,6,2019-09-17,0.11,1,0,0
18718588,Spacious family home with garden in the NDSM area,54579697,Ilana,Noord-West,52.4084,4.9046,Entire home/apt,150,4,22,2022-10-23,0.32,1,19,5
19111682,2 bedroom apartment with sunny garden near centre,133535310,Leonie,Westerpark,52.38543,4.86965,Entire home/apt,350,2,29,2022-09-18,0.42,1,16,11
18728120,Family house near centre of Amsterdam,47691349,Meike,Geuzenveld - Slotermeer,52.38436,4.83226,Entire home/apt,184,4,11,2019-08-16,0.16,1,0,0
18261977,"Luxury Apt, Large Balcony, AMAZING view - Centre",5368199,Syl,Oostelijk Havengebied - Indische Buurt,52.37528,4.92351,Entire home/apt,300,4,12,2023-01-02,0.17,1,0,2
18263868,Luxurious private suite City center of Amsterdam,126245396,Tjakko,Centrum-West,52.36952,4.88557,Private room,236,2,274,2023-03-05,3.84,2,226,73
19132615,Big appt with terrace in Herengracht Canal House,133716776,Jeroen & Maaike,Centrum-West,52.37449,4.88778,Entire home/apt,427,2,27,2022-08-25,0.4,1,30,5
18266190,Great central apartment near the free ferry,64014525,Pieter,Oud-Noord,52.38343,4.91061,Entire home/apt,199,2,27,2022-08-22,0.39,1,0,1
19138700,LOVELY MODERN apartment 5 minutes from City Centre,28032107,Luuk,De Baarsjes - Oud-West,52.37326,4.86409,Entire home/apt,106,3,16,2023-03-05,0.23,1,3,2
19550285,"Big Houseboat: Nice location, good with kids 0-6yr",19766324,Jet,Oostelijk Havengebied - Indische Buurt,52.366,4.94395,Entire home/apt,250,10,5,2019-11-10,0.07,1,232,0
19141385,Perfect spot near centre but private & quietly,133803910,Mirte,De Baarsjes - Oud-West,52.37113,4.8581,Entire home/apt,245,3,36,2022-09-17,0.52,1,346,9
19150313,Cozy apartment in de Pijp with rooftop (and cat),6239912,Paola,De Pijp - Rivierenbuurt,52.35273402524537,4.889135009663766,Entire home/apt,220,2,18,2023-02-13,0.26,1,43,1
19166669,Private luxury studio with Jacuzzi  @ Leidseplein,39110511,Mike,Centrum-West,52.36586,4.88602,Hotel room,218,2,359,2023-02-23,5.17,2,8,68
19559154,"Colourful houseboat ""Johanna""",137436338,Roeland,De Baarsjes - Oud-West,52.3646,4.86956,Entire home/apt,150,2,39,2022-07-11,0.57,1,0,2
18730995,Beautiful apartment with 2 balconies in Amsterdam,14376149,Chiel,Oud-Oost,52.35692,4.92532,Entire home/apt,192,2,6,2022-08-13,0.08,1,82,3
19174314,"Lovely Apt, 5 minute walk from Centraal Station",28209723,Floortje,Centrum-West,52.37909,4.8923,Entire home/apt,175,3,37,2022-08-27,0.57,1,0,8
18733380,"Ruim, koel, tuin, voor rustzoekers, nabij centrum",7999699,Nathan,De Baarsjes - Oud-West,52.37109,4.85758,Entire home/apt,250,3,34,2020-07-30,0.5,1,0,0
18750842,Spacious house in green oasis in Amsterdam,31812735,Carolina,Bijlmer-Oost,52.32835,4.97946,Entire home/apt,150,7,4,2019-08-05,0.06,1,0,0
18780017,Vintage style apartment close to Vondelpark,44450371,Sandra,Zuid,52.34717,4.84824,Entire home/apt,100,3,48,2022-11-21,0.81,1,14,9
18784059,"Sunny flat: two rooftops, projector, sauna & WIFI",6974243,José Carlos,De Baarsjes - Oud-West,52.3631,4.86326,Entire home/apt,231,7,21,2022-12-31,0.3,1,27,3
18785437,Beautiful canal view apartment in de Pijp,15480306,Irina,De Pijp - Rivierenbuurt,52.34948,4.8912,Entire home/apt,244,5,37,2022-04-17,0.53,1,21,4
18798860,"Private, spacious and stylish studio for rent!",7326442,Dorothea,Slotervaart,52.35094,4.83096,Private room,65,4,112,2022-10-16,1.62,1,0,5
19562542,Lovely house above the canal.,16001064,Lennart & Frederike,Oud-Noord,52.39271,4.94406,Entire home/apt,113,10,16,2019-08-28,0.24,1,0,0
19570542,Spacious Apartment Amsterdam (30+ or family  only),32108355,Carlijn,Oud-Oost,52.36177,4.92791,Entire home/apt,250,2,21,2021-07-23,0.3,1,0,0
19578749,"Bright, central apartment in the Baarsjes",39506521,Stefan,De Baarsjes - Oud-West,52.36672,4.85214,Entire home/apt,200,4,16,2022-07-17,0.24,1,0,1
19581107,Little apartment in Amsterdam centre,28076933,Luba,Centrum-West,52.38136,4.88444,Entire home/apt,180,1,78,2023-01-08,1.13,1,0,11
19584902,Stylish studio loft with roof terrace - top spot!,90473374,Tirza,De Baarsjes - Oud-West,52.36539,4.87511,Entire home/apt,195,2,47,2019-03-20,0.68,2,0,0
19616960,Entire home with direct Vondelpark view,17609360,Jeroen,Zuid,52.3544,4.86913,Entire home/apt,425,3,25,2023-01-02,0.37,1,11,4
18803889,Captain's cabin on a houseboat,19088542,Evert Jan,IJburg - Zeeburgereiland,52.36185,4.99118,Private room,155,2,86,2022-06-26,1.24,1,43,20
19183967,Private cosy place with 24/7 access. And 4 bikes,8982547,Martine,Centrum-West,52.38751,4.88999,Private room,146,300,103,2020-03-12,1.53,2,89,0
18809243,Sunny ap+Garden+Balcony+15m->centre+Free Parking!,110754528,Marc,Noord-West,52.40632,4.90879,Entire home/apt,222,3,11,2022-08-07,0.16,1,0,1
19184032,Delightful stay in museum district,2986709,Dina-Perla,Zuid,52.35503,4.88099,Private room,93,1,242,2023-03-04,3.57,3,286,55
19190941,"Lovely house in Amsterdam NDSM, Free parking",45881033,Marc,Noord-West,52.41056,4.89867,Entire home/apt,99,2,5,2019-08-27,0.07,1,0,0
18816109,Nice room,21681343,Raffaele,De Pijp - Rivierenbuurt,52.35183,4.89873,Private room,121,1001,24,2018-11-25,0.36,2,89,0
18816251,Stylish & Elegant Apartment in Historic Amsterdam,75423633,Morris,Zuid,52.3484,4.84806,Entire home/apt,300,5,6,2022-04-20,0.09,1,364,1
19629202,Lovely 2 bedroom condo with sunny backyard & BBQ,5586361,Caroline,De Pijp - Rivierenbuurt,52.3472,4.9057,Entire home/apt,220,5,4,2022-10-24,0.53,1,20,4
19634664,Cosy vintage style apartment with the cutest cat,7381436,Claire,Zuid,52.34799,4.84971,Entire home/apt,150,4,12,2020-03-04,0.18,1,0,0
19200364,Historic Amsterdam Flat - Central!,744499,Jordan & Sarah,Centrum-West,52.38282,4.88729,Entire home/apt,200,2,43,2023-01-06,0.68,2,0,8
19635966,Unique loft with rooftop terrace in Pijp (airco),22407336,Marko,De Pijp - Rivierenbuurt,52.3557,4.88942,Entire home/apt,175,3,39,2022-12-12,0.57,1,4,3
18816460,Amazing City Appartment! Only families with kids!,23296415,Maud,Zuid,52.35293,4.85016,Entire home/apt,300,5,35,2022-10-22,0.51,1,38,5
19218852,"Home with outdoor office in sunny, green garden",44991926,Thomas,Oud-Noord,52.38864,4.90941,Entire home/apt,129,2,32,2021-08-30,0.5,1,0,0
18817028,a big (family) house in Amsterdam,88464251,Marieke,IJburg - Zeeburgereiland,52.35139,5.00243,Entire home/apt,200,5,18,2022-08-14,0.26,1,17,2
19237281,Nice apartment right next to the zoo and the canal,25422214,John,Centrum-Oost,52.36535,4.91911,Entire home/apt,146,1,55,2022-03-30,0.8,3,0,4
19240662,"Spacious, sunny,  two floor apartment in Oud-Zuid",7852606,Carien,Zuid,52.35124,4.85873,Entire home/apt,164,2,10,2022-09-11,0.14,1,2,2
19667159,"Full two story family home, patio & roof terrace",12412642,Alexis,Slotervaart,52.3641,4.83262,Entire home/apt,190,5,25,2022-08-06,0.37,1,3,4
18832250,Top apartment in unique 17th Amsterdam canal house,131141898,Beatrijs,Centrum-Oost,52.37425,4.90516,Private room,165,2,62,2022-08-28,0.88,1,186,16
18837476,Cozy Canal view bedroom with private bathroom!,58288512,Jady,Zuid,52.35222,4.85456,Private room,79,2,47,2019-07-04,0.67,1,0,0
19269372,2 floors apartment in the center of Amsterdam,14810435,Elena,Centrum-Oost,52.36193,4.91499,Entire home/apt,280,4,13,2022-10-18,0.19,1,68,2
18844549,Spacious sunny house (100m2) in Amsterdam Oost,7818764,Maria,Watergraafsmeer,52.34548,4.9486,Entire home/apt,355,3,22,2019-08-25,0.32,1,40,0
19685954,Top Floor Center Apartment Roof Terrace,88097513,Maria-Anne,De Baarsjes - Oud-West,52.36478,4.87617,Private room,210,5,13,2023-02-28,0.2,1,162,6
19278681,Charming canal view room near to centre!,16798348,Keeva,De Baarsjes - Oud-West,52.36448,4.85621,Private room,71,2,250,2022-06-06,3.67,2,31,21
19687004,Spacious family home with garden,5873923,Roos,Watergraafsmeer,52.35114,4.93724,Entire home/apt,155,6,12,2022-10-24,0.18,1,0,2
19689332,Private Room. Garden Apartment. Old West Amsterdam,76572471,Glendon,De Baarsjes - Oud-West,52.3737,4.85394,Private room,53,2,247,2023-03-01,3.64,2,4,64
19715150,Loft Leidsegracht - Private studio,9596031,Gerrit Jan & Veerle,Centrum-Oost,52.36473,4.88133,Entire home/apt,218,2,252,2023-03-07,3.93,2,36,77
18855539,Family house with garden in Amsterdam,10500854,Fransien,Geuzenveld - Slotermeer,52.38209,4.83672,Entire home/apt,129,4,13,2020-08-06,0.19,1,0,0
20224691,Quiet City Center Design Apartment,31129553,Daniël,Centrum-West,52.38446,4.8899,Entire home/apt,260,3,9,2019-09-15,0.13,1,311,0
19300302,Lovely bright double bedroom by terrace,16798348,Keeva,De Baarsjes - Oud-West,52.36413,4.85514,Private room,92,2,205,2022-05-29,3.01,2,39,14
19734830,Canal Boat City Center,17439682,Jaap & Natalie,Centrum-West,52.37427,4.88327,Entire home/apt,175,2,221,2023-03-07,3.21,1,20,69
19753937,"Spacious, with private roof garden (80m2/860 sqft)",13594947,Sarah,De Baarsjes - Oud-West,52.3719,4.85554,Entire home/apt,95,6,7,2022-08-30,0.1,1,0,2
19303386,Beautiful canal penthouse with roof terrace!,99355470,Robin,Centrum-Oost,52.36465,4.89798,Entire home/apt,440,2,21,2021-10-18,0.3,3,0,0
20226646,Tropical Apartment in Central Canal House,43755170,Irene,Centrum-West,52.36985,4.87888,Entire home/apt,190,1,10,2019-02-17,0.15,1,0,0
19321849,Loft apartment in canal district,135326260,Per,Centrum-West,52.3806,4.88695,Entire home/apt,313,6,43,2022-11-20,0.62,1,193,11
20238854,Cosy family house in Amsterdam North near 'het IJ',143312497,E.B.,Noord-West,52.41324,4.89205,Entire home/apt,165,3,9,2022-08-12,0.13,1,0,3
19757448,Comfortable apartment next to city centre | 2BD,18582599,Robin,Bos en Lommer,52.37567,4.86431,Entire home/apt,160,5,8,2022-08-08,0.25,1,1,5
19330535,36m2 studio nearby metro station Reigersbos,135407292,Jolina,Gaasperdam - Driemond,52.29361,4.98097,Entire home/apt,70,3,28,2021-08-22,0.4,1,0,0
20259345,Private Stairway to heaven,21845977,Debby,De Baarsjes - Oud-West,52.36709,4.86575,Private room,102,1,546,2023-03-09,9.04,2,93,129
19339621,Amsterdam Farm Lodge: spacious and parentfriendly,135487531,Rogier & Nicole,Noord-West,52.41943,4.87126,Entire home/apt,206,1,81,2023-02-21,1.17,7,303,20
20294060,Looking for a sunny penthouse + roof-terrace?,2182078,Art,Watergraafsmeer,52.35745,4.94547,Entire home/apt,139,20,2,2022-07-15,0.1,1,43,1
19339775,Ideal Apartment for discovering Amsterdam!,119130895,Giri,Centrum-West,52.37156,4.88617,Private room,191,2,97,2020-03-10,1.41,1,0,0
20351701,2 Bedroom Private HOUSEBOAT | CITY CENTER,67873136,D.C,Oostelijk Havengebied - Indische Buurt,52.37082,4.94845,Private room,197,2,83,2023-02-12,1.23,1,226,25
19765648,Spacious light apartment facing Vondelpark,9781603,Katja,Zuid,52.35917,4.87933,Entire home/apt,289,2,50,2020-02-23,0.73,1,0,0
19771245,Loft Leidsegracht - Private studio + Roof terrace!,9596031,Gerrit Jan & Veerle,Centrum-West,52.36665,4.88254,Entire home/apt,241,2,247,2023-03-05,5.26,2,40,76
19782977,Comfy modern apartment with garden in de Pijp,23486063,Harrie,De Pijp - Rivierenbuurt,52.35123,4.89977,Entire home/apt,135,4,10,2021-08-13,0.15,1,0,0
19343174,Modern and Luxurious apt in the centre of A'dam,50435166,Kees,De Pijp - Rivierenbuurt,52.34836,4.90842,Entire home/apt,220,500,36,2022-05-16,0.52,2,89,3
19783215,Cottage in Medieval village within Amsterdam city!,139671849,Luc,De Aker - Nieuw Sloten,52.34212,4.79794,Entire home/apt,95,6,7,2022-08-07,0.1,1,0,1
20357045,Very light canal view apt. close to city center,10699180,Bart,Bos en Lommer,52.3782,4.86125,Entire home/apt,225,2,31,2023-02-15,0.46,2,0,4
19351570,Amsterdam City private house with rooftop terrace,5473036,Peter,Centrum-Oost,52.37258,4.90196,Entire home/apt,389,3,5,2022-09-11,0.08,1,0,1
20396714,Canal house with a view,7348383,Robert,Centrum-West,52.37695,4.88635,Entire home/apt,400,3,8,2022-11-15,0.12,1,73,2
19803300,Houseboat with modern interior in the city center,119750485,Xanthe,Centrum-Oost,52.36597,4.89975,Entire home/apt,300,3,241,2023-02-21,3.6,1,132,67
19804632,Bright and spacious 90 m2 house in trendy area,6353024,Evert,De Baarsjes - Oud-West,52.36407,4.85862,Entire home/apt,220,7,35,2022-10-16,0.53,1,0,2
19362044,Nice 2-person apartment!,135704962,Shane,Slotervaart,52.36023,4.8378,Entire home/apt,115,5,5,2018-08-04,0.07,1,0,0
20402219,Skyrocketing private apartment in CITY CENTRE,65859990,Martijn,Centrum-West,52.38023,4.89248,Entire home/apt,354,3,25,2022-08-21,0.38,4,0,4
19384110,Explore Downtown from a Stylish Central Apartment,135878677,Jessica,Centrum-West,52.37633,4.89509,Entire home/apt,198,2,20,2021-09-19,0.3,1,0,0
20405959,"Renovated, Cozy Room in City Centre",8849348,Derya,Centrum-West,52.37037,4.89785,Private room,76,1,258,2023-02-07,3.84,1,199,70
20422214,Beautiful apt. between Westerpark and the Jordaan,36473866,Luuk,Westerpark,52.38391,4.87971,Entire home/apt,206,2,10,2022-08-20,0.17,1,0,2
20430895,Spacious apartment at the beautiful KNSM-island!,21169346,Ruud,Oostelijk Havengebied - Indische Buurt,52.37798,4.94299,Entire home/apt,85,3,32,2021-10-01,0.47,1,0,0
19820314,Benno Willem leevendstraat 2 · Artistic Loft in Amsterdam,6986079,Benno,Bos en Lommer,52.38408,4.84556,Private room,199,2,190,2023-02-19,2.81,1,149,45
19397125,Spaceous apartment in Amsterdam-Noord,135983607,Bas,Oud-Noord,52.38594,4.91714,Entire home/apt,90,3,18,2022-08-12,0.26,1,1,6
19835662,Great central appartment in East Amsterdam! Nicely furnished.,100031459,Xavier,Oostelijk Havengebied - Indische Buurt,52.36389,4.9331,Entire home/apt,233,3,32,2022-08-26,0.47,1,0,9
19842083,Lovely family home outside Amsterdam center,532034,Max,Bijlmer-Oost,52.32781,4.9808,Entire home/apt,195,4,33,2022-08-07,0.48,1,3,7
19845595,"Lovely apartment with garden, close to the centre",7601328,Bas,Oud-Oost,52.35616,4.90896,Entire home/apt,105,3,26,2022-09-18,0.38,1,0,5
20433445,"Designed Penthouse, Amsterdam city center",56804246,Rene,De Baarsjes - Oud-West,52.37196,4.84775,Entire home/apt,400,1,45,2022-05-29,0.67,1,153,3
20433472,-Patrick's Place- Charming room in City Center,6507475,Patrick,Centrum-West,52.37200164794922,4.896499156951904,Private room,123,2,206,2023-02-27,3.09,3,199,66
20447839,Canalhouse in the Center with private parking,15996910,Rofaiel And Sun,Centrum-Oost,52.37034,4.90688,Entire home/apt,201,2,60,2023-02-19,0.9,4,61,39
19397676,Historic maisonette in quiet part of the Jordaan,95922452,Eveline,Centrum-West,52.3807,4.88336,Entire home/apt,210,7,52,2023-01-02,0.87,1,123,12
20451620,House on the water. Oasis in the bustling town.,3706220,Rob,Watergraafsmeer,52.35687,4.93361,Entire home/apt,240,4,15,2022-10-21,0.26,1,31,5
20465459,Amsterdam Farm Lodge: cosy holiday home,135487531,Rogier & Nicole,Noord-West,52.41859,4.87143,Entire home/apt,169,1,44,2023-01-03,0.66,7,273,6
19847628,Centre-Check in anytime -Close to train station,20768757,Ehab,Centrum-Oost,52.37126,4.9154,Private room,69,2,32,2019-09-19,0.47,1,3,0
19854248,Stylish loft with roof terrace in the old center,99559924,Yuha,Centrum-West,52.37096,4.89621,Entire home/apt,186,3,40,2021-11-01,0.59,1,0,0
19404500,Luxury renovated designer flat in Museumdistrict,97351395,Nina,Zuid,52.35407,4.88411,Entire home/apt,150,2,9,2022-09-06,0.13,1,0,5
19423489,Sunny private apartment in trendy/lively De Pijp,4715206,Martin,De Pijp - Rivierenbuurt,52.34982,4.89306,Entire home/apt,200,4,51,2022-06-28,0.74,1,0,8
19861238,Stylish apartment Westerpark with private patio.,32314762,Roland,Westerpark,52.38291,4.87678,Entire home/apt,225,2,45,2022-10-31,0.66,1,0,8
19444004,"Nice home for family ,  big garden",136336188,Esther,Noord-West,52.41833,4.90286,Entire home/apt,328,2,26,2022-08-26,0.38,1,13,6
19866276,"Attractive, clean and bright apartment with garden",44413092,Wilma,Noord-West,52.414211,4.920321,Entire home/apt,170,4,34,2022-05-21,0.5,1,81,4
20498694,Excellent Location,50753509,Frank,De Baarsjes - Oud-West,52.36214,4.87618,Private room,110,3,169,2023-03-05,2.51,1,203,42
19445142,A lifetime experience at the heart of Amsterdam,1464510,Wendy And Bram,Bos en Lommer,52.37688,4.85012,Entire home/apt,200,2,18,2022-10-30,0.28,5,35,1
20499230,Luxurious & spacious apartment in Amsterdam North,7471863,Pieter,Oud-Noord,52.40049,4.90431,Entire home/apt,150,4,8,2020-01-03,0.12,1,0,0
19461718,Private studio beautiful view,106020298,Marion And Curtis,Oostelijk Havengebied - Indische Buurt,52.37668,4.95503,Private room,91,3,123,2022-10-15,1.79,1,16,28
20516768,Cosy single room with a view,146477767,Maria,De Pijp - Rivierenbuurt,52.35447,4.89479,Private room,70,3,231,2023-03-07,3.48,1,33,54
19868291,WHOLE (private) APARTMent possible (text me),22205373,Eline,De Baarsjes - Oud-West,52.37048,4.85848,Private room,123,4,123,2023-03-06,1.79,1,49,16
19467604,Two floored house with cats and idyllic garden,136558820,Pollo,De Baarsjes - Oud-West,52.36271,4.87224,Entire home/apt,200,2,18,2020-08-04,0.27,1,0,0
19875455,Relaxing Jordaan Studio,15472410,Jeremy,Centrum-West,52.37874,4.88263,Entire home/apt,175,2,23,2022-11-21,0.34,2,3,2
20530198,Luxury design apt in hip area Amsterdam Old-South,13550983,Melanie,Zuid,52.34812,4.84891,Entire home/apt,99,2,45,2019-10-20,0.67,1,0,0
20549160,"Amsterdam Farm Lodge: green area, great with kids",135487531,Rogier & Nicole,Noord-West,52.41947,4.87136,Entire home/apt,222,2,56,2023-01-29,0.84,7,278,12
19473663,Comfortable private room in apartment with balcony,136633233,Donny,Bijlmer-Centrum,52.32667,4.94629,Private room,71,3,17,2022-08-07,0.25,2,0,1
20563411,Houseboat near Jordaan: unique canal view & garden,7047688,Richella,Westerpark,52.38164,4.8675,Entire home/apt,159,2,6,2022-06-26,0.09,1,0,1
19881995,Modern spacious waterfront apartment,55207598,Nicolette,Oostelijk Havengebied - Indische Buurt,52.37201,4.93964,Entire home/apt,175,3,24,2022-06-21,0.35,1,6,2
19884996,"! Luxurious apartment, extraordinary view, 100m2 !",140740928,Frank,Buitenveldert - Zuidas,52.34187,4.86691,Entire home/apt,240,3,42,2022-10-17,0.62,1,89,9
19480924,Two floor apartment near city center of Amsterdam,35609310,Rahel,Oud-Oost,52.35463,4.91157,Entire home/apt,180,2,21,2020-09-13,0.3,1,0,0
20596974,Nice light double  appartment (kidsfriendly),21516047,Marloes,Oud-Noord,52.39852,4.91651,Entire home/apt,95,4,4,2019-09-15,0.06,1,0,0
20618345,"Great Place To Stay @Westerpark, Best Views, 80m2",17716892,Etienne,Westerpark,52.38501,4.86642,Entire home/apt,132,4,23,2021-07-21,0.34,1,0,0
19503413,Cozy apartment with balcony in centre of Amsterdam,18665885,Ginte,Westerpark,52.38061,4.87428,Entire home/apt,120,2,8,2022-12-19,0.12,1,0,3
20621604,"BnJoy 4Pers/ Clean, Cozy & Central/ Stunning View!",147408776,Roy,Centrum-Oost,52.3749,4.90543,Private room,200,2,221,2023-02-26,3.34,1,66,59
19505307,Recent gerenoveerd appartement in hartje oud-oost,127154994,Anna,Oud-Oost,52.3559095,4.9252608,Entire home/apt,200,2,1,2022-08-19,0.15,1,0,1
19885870,"Family Mansion at square, 5 floors, very central!",14229277,Ties,Oud-Oost,52.35705,4.90705,Entire home/apt,314,2,47,2023-01-06,0.69,1,0,9
19509554,Private Studioappartment in the centre of A'dam,31322341,Rolf,Centrum-Oost,52.36227,4.88732,Entire home/apt,200,3,36,2022-12-05,0.52,1,20,5
20644162,Very central 120m2 apartment with big roof terrace,5011415,Faiza,De Baarsjes - Oud-West,52.36378,4.866,Entire home/apt,350,3,28,2021-11-05,0.42,1,0,0
